id,year,speechContent,evidence_minus_intuition_score,text_en
460941,1990,eines Landes mit in die Beurteilung einbeziehen 1 Viertens Der Erfolg entwicklungspolitischer Zusammenarbeit darf nicht an Hand eurozentristischer eindimensional ökonomischquantitativer oder geostrategischmachtpolitischer Kriterien und schon gar nicht daran gemessen werden wie viele Folgeaufträge die deutsche Wirtschaft im Anschlu an ein Entwicklungsprojekt verbuchen kann 2 Fünftens Bei der Festlegung allgemeiner Kriterien für die Nachhaltigkeit von Entwicklungszusammenarbeit sollten wir uns an Forderungen orientieren die von den Entwicklungsländern selbst aufgestellt werden So heit es z B in der Erklärung zu Afrika die von afrikanischen Nichtregierungsorganisationen 1986 in Dakar verabschiedet wurde Entwicklung in Afrika mu endogen und selbstbestimmt sein Sie mu auf eigenen Kräften aufbauen und ökologisch lebensfähig sein Voraussetzung dafür sind weitreichende strukturelle Veränderungen 3 Ich meine da bundesdeutsche Entwicklungsprojekte einen Beitrag zur Verwirklichung eben dieser Ziele leisten müssen und da die Erfolgskontrolle genau dies prüfen mu Sechstens Projekte müssen nicht zuletzt einen Beitrag zur Demokratisierung der Gesellschaft und zur Verwirklichung und Wahrung der Menschenrechte leisten Herzlichen Dank 4,0.29420358,Quota Exceeded
508919,1993,Änderung des Grundrechtes hätten Wir haben es nicht bekommen können Warum Weil Sie nicht mitgespielt haben Wir wollen uns doch bitte nichts vormachen Die letzte Regelung des Asylverfahrensrechts bei der Sie zugesagt haben Sie wollten in den Ländern genügend Räumlichkeiten zur Verfügung stellen haben die Länder nicht eingehalten Das war der eine Punkt Der zweite Punkt Sie haben behauptet innerhalb von sechs Wochen könnten Asylbewerberverfahren durchgeführt werden Auch das war nicht möglich und das wute man vorher Es war eigentlich ein Entgegenkommen der CDUCSU an Sie da man solange gewartet hat 1 Das mag uns jetzt als Fehler angelastet werden aber Sie waren es die es verzögert haben 2 Der Wahrheit die Ehre Das mu man einmal deutlich sagen 3 Ich wollte ich habe nur noch zwei Minuten ein Argument vorbringen bei dem Sie mir zustimmen werden da bin ich ziemlich sicher Wir müssen dafür sorgen da die Grundgesetzänderung jetzt,-0.50183946,Quota Exceeded
586462,1998,kein Mitrauen des Parlaments entgegengebracht 7 Ich darf hier auch noch auf eines aufmerksam machen In den politischen Bewertungen aller Fraktionen und der Gruppe ist die Aussage des Bundesministers der Verteidigung unwidersprochen geblieben 8 die beste vorstellbare politische Bildung sei die Vermittlung von Verhaltenssicherheit im Umgang mit der Menschenwürde anderer Dem kann auch Frau Beer sicher nicht widersprechen 9 Mit besonderem Interesse lassen Sie mich dies zum Schlu noch sagen habe ich den Ausführungen des Generalinspekteurs zum Traditionsverständnis und zur Traditionspflege der Bundeswehr zugehört Wenn er sagt Tradition sei zielorientiert und in die Zukunft weisend verbinde die Generationen über die Zeit hinweg dann schliee ich mich dem voll an Sichere Grundlage des Traditionsverständnisses der Bundeswehr ist die bundeswehreigene Geschichte auf der Basis des Traditionserlasses von 1982 Die Anhörung von Bundesminister Rühe und Generalinspekteur Bagger hat überzeugend ergeben da die Führung der Bundeswehr die Weiterentwicklung der eigenen Tradition der Bundeswehr fördert,0.7176034,Quota Exceeded
550891,1996,Armut ist nicht bewältigt Das Menschenrecht auf Ernährung das sich nicht nur in Art 25 der Allgemeinen Erklärung der Menschenrechte von 1948 sondern auch in Art 11 des Paktes über wirtschaftliche soziale und kulturelle Rechte wiederfindet und das Menschenrecht auf Wohnung seien hier eindringlich ins Gedächtnis gerufen Weder den unmittelbar betroffenen Menschen noch uns selbst wird es nützen in Erklärungen aller Art lediglich Betroffenheit zu zeigen und den Willen zu bekräftigen entsprechende Manahmen zu ergreifen De facto steigt die Zahl der chronisch Unterernährten De facto steigt die Zahl der Wohnungssuchenden in den Städten in denen im Jahr 2000 bereits zwei Drittel der Weltbevölkerung leben werden De facto steigt im Jahrhundert der Flüchtlinge die Zahl der Migranten Immer deutlicher wird aber auch da unser wachstumsorientiertes Entwicklungsmodell hier keine Lösungen bietet Denn obwohl sich die ökonomische Weltproduktion seit 1950 verfünffacht hat leben heute mehr als 12 Milliarden Menschen in Armut Trotz anhaltendem,0.4054033,Quota Exceeded
473421,1991,nicht in ein überzeugendes wohnungspolitisches Konzept eingebettet 9 Ich mu es wiederholen Der Investitionsbedarf in eine durch 40jährige SEDHerrschaft vernachlässigte und völlig verkommene Bausubstanz beträgt Hunderte von Milliarden DM Die Arbeit liegt also förmlich auf der Strae Nur die Investitionen kommen nicht in Gang Bauarbeiter werden arbeitslos die Bausubstanz verfällt weiter 10 Auch die Tatsache da die Bundesregierung die Subventionen für die Wohnungswirtschaft über Nacht gestrichen hat zeigt fatale Konsequenzen Instandsetzungs und Modernisierungsaufträge sind in zweistelliger Milliardenhöhe storniert worden Dutzende von Wohnungsunternehmen stehen vor dem Konkurs Die Städte und Gemeinden haben Schulden bis über die Ohren so da selbst kleinste Aufträge an die Bauwirtschaft nicht vergeben werden können Überall herrscht bedrückende Unklarheit Sicher scheint nur zu sein da nicht nur die Steuern und die Abgaben erhöht werden da nicht nur die Arbeitslosigkeit explosionsartig wächst sondern auch die Mieten in den neuen Ländern drastisch steigen werden 11 Wenn wir heute beantragen,0.23184088,Quota Exceeded
502980,1993,böse abgelegt werden obwohl Technik selbst weder gut noch böse ist allenfalls ihre Handhabung zum Nutzen oder zum Schaden führen kann Also kommt es doch letztlich so denke ich bei allem Verständnis dafür da Menschen gegenüber fremden und unverständlichen Dingen Ängste entwickeln einzig und allein auf den verantwortlichen Umgang mit dieser Technik an Ich habe schon darauf hingewiesen Wir haben in der Bundesrepublik seit 1990 das Gentechnikgesetz und diskutieren derzeit was daran verändert werden mu Aber es werden ja nicht die Grundlagen die Sicherheit Gesundheit und Umweltschutz berücksichtigen beseitigt sondern es werden die Dinge verändert die Entwicklung Forschung und dergleichen mehr behindern als das aus den genannten Gründen überhaupt vertretbar ist Übrigens sind einige Punkte aus dem SPDAntrag überholt weil schon in der Stellungnahme des Gesundheitsausschusses zum Vorschlag für eine Verordnung des Rates über neuartige Lebensmittel deutliche Forderungen zum Schutz der Gesundheit und zur Information der Verbraucher erhoben wurden Herr,-0.7303928,Quota Exceeded
484912,1991,der GauckBehörde und den Bediensteten die sich mit den Asylantenfragen befassen Sozialverträglichkeit ja Zumutbarkeit andererseits mu hier in Rechnung gestellt werden Es mu also auch Umsetzung und Aufnahme anderer Tätigkeiten als Beamter zur Erhaltung des Gemeinwohls möglich sein Wir müssen versuchen das miteinander in Einklang zu bringen Das sind wir schlicht und ergreifend dem Steuerzahler schuldig Wir haben im Einzelplan des Innenministers bei der sogenannten GauckBehörde eine Sperre angebracht die wir wie etwa bei der TürkeiHilfe wiederum aufheben können Dies hat ja einen erheblichen Wirbel in der Presse verursacht Das ist lediglich ein Hinweis an die Bundesregierung da sie in dem von mir geschilderten Zusammenhang Abbau einerseits und Aufbau andererseits die notwendigen vom Parlament gewünschten Anstrengungen unternehmen mu 26 Ich wollte das hier in der gebotenen Kürze ausführen Alles in allem möchte ich zu diesem Haushalt sagen Er ist vernünftig Es ist ein guter Haushalt Er ermöglicht da unser Staat bündnisfähig bleibt 27 Eine verantwortliche Auenpolitik kann gemacht werden Damit können wir zum Weltfrieden beitragen Ich bedanke mich dafür da Sie mir zugehört haben 28,-0.56305134,Quota Exceeded
470354,1990,kommen wir noch einmal zum Punkt tropischer Regenwald zurück Ich glaube da es sinnvoll ist deutlich zu machen da ein Schuldenerla differenziert vorgenommen werden mu Ich sage für unsere Fraktion noch einmal ganz deutlich da Schuldenerla allein auch nicht ausreicht wenn wir für den Tropenwald etwas positiv bewirken wollen denn Leute denen wir Geld erlassen haben noch nicht automatisch das Geld um aufzuforsten um Regenerationsmanahmen durchzuführen um Gebiete unter Schutz zu stellen Wir wollen hier positiv ansetzen Damit gehen wir über das was von Ihnen gefordert wird weit hinaus Ich glaube da wir das auch tun müssen denn wenn wir nicht Artenvielfalt im tropischen Regenwald erhalten dann gefährden wir die Stabilität von Entwicklung Nur Vielfalt von Arten heit Stabilität biologischer menschlicher Umweltentwicklung auch für die Zukunft Wir würden Unwiederbringliches verlorengehen lassen wenn wir hier nicht sofort und direkt ansetzen würden Deshalb ist es für uns auch ein zentraler Punkt gemeinschaftlich,-1.3418658,Quota Exceeded
562122,1996,Herr Staatsminister liegen Ihrem Hause Anträge der Republik Südafrika vor über das bisher Gewährte hinaus unterstützt zu werden Anträge die Ihr Haus bisher noch nicht beschieden hat,-1.7076411,Quota Exceeded
512085,1993,Herr Kollege von Schmude teilen Sie meine Auffassung da es trotz schwieriger wirtschaftlicher Lage eigentlich eher peinlich ist da die erwarteten Spenden aus der Wirtschaft in dem Umfang den Sie hier angedeutet haben für dieses wichtige Gebiet ausgeblieben sind Meinen Sie tatsächlich da die Konsequenz daraus dann sein sollte eine Aufgabe die als solche eine wichtige Aufgabe ist durch Austrocknen der Institution die sie tätigt einfach einzustellen,-1.838464,Quota Exceeded
489555,1992,Herr Kollege Hilsberg sind Sie nicht mit mir der Auffassung da das was Sie gerade zum Schlu gesagt haben das aufhebt was Sie zu Anfang hinsichtlich eines bestimmten Schwachsinns geäuert hatten 0,-5.4967027,Quota Exceeded
520700,1994,das mindeste was ein Gericht und auch ein Staatsanwalt tun mu Er hat extra nichts gesagt um diesen Widerspruch festzumachen Dann ist Hans Modrow sofort ohne jede Möglichkeit zur Korrektur vereidigt worden und eine Stunde später war die Anzeige unterwegs Das nenne ich Mibrauch der Tätigkeit eines Untersuchungsausschusses um hier einem Abgeordneten eine Falle zu stellen um einen politischen Proze gegen ihn zu führen um ihn von der politischen Bühne zu vertreiben Das würde auch für jeden anderen Abgeordneten gelten Befreien Sie sich doch einmal ideologisch und schauen Sie einmal auf den Umstand der dort passiert ist Das ist das Entscheidende Nie würde etwas Ähnliches bei einem Untersuchungsausschu des Bundestages gestattet werden Wenn Sie in diesem Falle die Immunität aufheben dann sagen Sie damit den Ausschüssen der Landtage Mibraucht diese Ausschüsse soviel ihr wollt baut den Leuten Fallen auf legt nichts vor und organisiert auf diese Art und Weise die politische Vergiftungsatmosphäre 5 Es ist ungeheuerlich was dort in dem Landtag geschehen ist Sie sollten das nicht legitimieren 6,-1.5354092,Quota Exceeded
484112,1991,Herr Staatssekretär ich hätte gern gewut ob der Staatssekretärsausschu der eingerichtet worden ist informiert worden ist und ob die DARA informiert worden ist Dann habe ich gehört da das Bundeskanzleramt gesagt hat man möchte das Angebot sehen und wenn das Angebot auf dem Tisch liege werde man entscheiden Inwieweit waren Staatssekretärsausschu DARA und Bundeskanzleramt bei der Entscheidung in dieser Frage überhaupt involviert und wem liegt das Angebot vor,-3.2021046,Quota Exceeded
508601,1993,Ich möchte präzisieren da Kommunisten die offensichtlich auch Mörder waren der Kommunisten die gefallen waren offiziell an der Neuen Wache gedachten Wilhelm Pieck der mit dazu beitrug da Kommunisten ermordet wurden stellte sich hin das war für mich einfach verlogen und gedachte dieser Kommunisten obwohl er dazu beitrug da sie ermordet wurden Ich finde das verlogen und ich frage Sie ob Sie das nicht auch für verlogen halten wenn Sie schon das Vorhergehende angeklagt haben 0,-1.5460083,Quota Exceeded
500667,1992,Energieträger Der Wald mu bewirtschaftet werden er mu gepflegt werden und es mu wirtschaftlich dabei auch etwas herauskommen Ohne nachhaltige Bewirtschaftung ist nämlich diese Aufgabe für die Allgemeinheit nicht zu erfüllen Holz ist ein nachwachsender Rohstoff Er bindet CO2 langfristig ist ideal als Baustoff Für den erhöhten Anfall von Schwachholz mu ein verbesserter Markt geschaffen werden Die Papierindustrie sollte auch preislich diesen hochwertigen Rohstoff honorieren Ich bin froh da die Elektrizitätswirtschaft und der Wirtschaftsminister nun das Stromeinspeisegesetz auf die Verbrennung jedweder Art des Holzes ausweiten wollen damit wir einer Lösung der Verwertung dieser Holzabfälle ein Stück näherkommen Nachwachsende Rohstoffe wie Holz aber auch andere die im Naturkreislauf wiederverwendet werden können können dann einen wirksamen Beitrag zum Umweltschutz leisten und nicht zuletzt der Ausweitung der Waldschäden entgegenwirken Neben der Luftreinhaltung und der Verbesserung der Waldökosysteme trägt ein gut funktionierender Holzabsatzmarkt dazu bei den Stellenwert unseres Waldes zu sichern Abschlieend darf ich sagen und noch einmal betonen Die neuartigen Waldschäden sind für uns eine Daueraufgabe 8 Vielen Dank 9,-1.6306758,Quota Exceeded
517378,1993,Diskussion mit den hervorragenden strategischen Instituten Südostasiens ist weitgehend unterblieben Es ist auch kein zukunftsweisendes Signal da gerade in dieser Zeit die Botschaft im asiatischen Ölstaat Brunei geschlossen wird Und da preist die Regierung in ihrem Asienkonzept die engen traditionellen Beziehungen zu den Vertretern der geistigen Führungsschicht sie kündigt an der kulturelle Austausch werde sein Gewicht behalten Welcher Austausch welches Gewicht mu man sich doch fragen Was auf diesem Gebiet für die Beziehungen zu Asien getan wurde war im Vergleich zu den Programmen anderer Länder minimal Werfen Sie doch einmal einen Blick in die entsprechenden Studiengänge an den deutschen Hochschulen und sehen Sie sich die Ausstattung mit Büchern und Lehrkräften an Sollte da ein kultureller Austausch stattgefunden haben dann nicht wegen sondern trotz der Politik Natürlich stellen die Umwälzungen in Mittel Ostund Südosteuropa höchste Ansprüche an die deutsche Auenpolitik bereits auf unserem Kontinent wer könnte das angesichts des Dramas in,-1.4150548,Quota Exceeded
466081,1990,Ich hätte dazu noch eine Frage Herr Staatssekretär wenn das alles stimmt was Frau HürlandBüning uns mitgeteilt hat und Sie das auch noch bestätigen indem Sie sagen da dies im Verteidigungsministerium abgestimmt wurde könnte es nicht sein wenn die Bedrohung dann plötzlich von Frankreich oder von Holland käme da die Sprengschächte und die Sprengkammern plötzlich alle auf der falschen Seite wären 0 Was gedenkt die Bundesregierung in einem solchen Falle der Bedrohung zu tun,-1.9638749,Quota Exceeded
566258,1997,Heit das soll oder mu Das ist die Frage die ich anschlieen möchte,-4.2227826,Quota Exceeded
549609,1996,Herr Klinkert Sie haben gesagt da die Genehmigung durch die Dauerbetriebsgenehmigung für das Endlager Morsleben abgedeckt ist und damit durch die Eigenaufsicht Nun ist es so da es sich hier um die Zwischenlagerung von Stoffen in einem Endlager handelt Ist es richtig da in dem Untertagemefeld wo fünf Spezialcontainer sind diese Abfälle nicht von der Dauerbetriebsgenehmigung umfat sind,-2.022125,Quota Exceeded
549807,1996,wir uns da dieser allgemeine Frust immer gröer wird So kommt man natürlich auf keinen Fall zum Bündnis für Arbeit Ein Beispiel das sehr stark strapazierte Problem der Gewerbekapitalsteuer Herr Lafontaine hat es heute gesagt Er ist dafür aber doch dagegen Was ist denn nun Da werden immer wieder die Kommunen angeführt die dann ohne Geld dastehen würden Es gab dieses eineindeutige Angebot hinsichtlich der Mehrwertsteuer Das steht auch noch Lassen Sie uns doch wenigstens in diesem Zusammenhang konkret darüber sprechen wie das ausgestaltet werden kann Das gleiche passiert beim Solidaritätszuschlag Es ist wirklich schlimm wenn man das hört Herr Eichel es tut mir leid da Herr Eichel immer wieder dran ist hat einmal ganz klar gesagt Die FDP hat recht wir müssen aus dieser übergroen Abgabenlast aussteigen Gut das war vor der Wahl Jetzt sagt er genau das Gegenteil Ich wei nicht wo da die Glaubwürdigkeit ist Es ist,-2.327153,Quota Exceeded
512541,1993,Ich habe das als Guthaben verstanden und gedacht da mein Guthaben steigt 0,-7.6520243,Quota Exceeded
529871,1994,Zu diesem Thema haben Sie Herr Fischer Gott sei Dank noch nichts gesagt Ich warte darauf da Sie auch noch etwas sagen 0,-6.671164,Quota Exceeded
474303,1991,Ich habe eine weitere Zusatzfrage Ich habe doch vier Zusatzfragen nicht wahr,-6.8173404,Quota Exceeded
573912,1997,Ja wenn ich dann zum Schlu noch einen Satz sagen darf,-6.491811,Quota Exceeded
585257,1998,Habe ich meine Zeit schon ausgeschöpft Dann bitte ich um Nachsicht,-7.868294,Quota Exceeded
573015,1997,Ich habe die beiden Zusatzfragen zusammengefat damit ich es der Frau Staatssekretärin nicht zu schwer mache,-7.2300234,Quota Exceeded
551962,1996,auf die Tagesordnung zu setzen und zu beraten Ich bedanke mich 0,-6.514823,Quota Exceeded
572254,1997,Im Gegensatz zu Frau Stamm lasse ich Zwischenfragen gerne zu 0,-7.3932943,Quota Exceeded
560662,1996,Ich wei nicht ob Sie etwas fragen wollen was ich noch sagen möchte Frau Altmann 0,-6.6109905,Quota Exceeded
584555,1998,Sall ick dat up hochdüütsch wat ick toletzt seggt hebb nu up plattdüütsch översetten Oder worum geiht dat fetz 0,-8.690119,Quota Exceeded
518003,1993,Ja Ich bin am Schlu angelangt Ich bedanke mich für Ihre Aufmerksamkeit 0,-6.3533344,Quota Exceeded
558567,1996,Frau Kollegin Gila Altmann 0 1 Ich hatte zwar noch nicht ja gesagt aber machen Sie mal,-6.598325,Quota Exceeded
480181,1991,Ja da haben Sie ganz recht mit Ihrer Annahme Ich mache sogleich Ausführungen dazu,-6.7968655,Quota Exceeded
523395,1994,Herr Kollege wenn Sie gerade die privaten Vermittler diskriminieren wollen würden Sie zur Kenntnis nehmen da im letzten Jahr 1993 von den 9 Millionen vermittelten Arbeitsplätzen 6 Millionen privat vermittelt worden sind 0,4.259434,Quota Exceeded
540392,1995,Herr Präsident Meine sehr verehrten Damen und Herren Die SPDBundestagsfraktion 0,5.8231726,Quota Exceeded
472681,1991,Können Sie mir erklären was Sie angesichts der grundlegend veränderten Verhältnisse in Ost und Mitteleuropa unter dem Begriff Ostblock verstehen,4.104089,Quota Exceeded
510944,1993,Herr Staatssekretär wie möchte man dann eine Verkehrsverminderung bei der Produktion von Gütern erreichen wenn allein bei so einem kleinen Produkt die Transportkette so lang ist,4.339825,Quota Exceeded
498517,1992,Es steht mir nicht an die Entscheidung der Personalämter hier ohne nähere Kenntnis zu kritisieren Möglicherweise liegt es an der fehlenden Eignung der Bewerber 0,4.048157,Quota Exceeded
557725,1996,Wir sollten uns daher auf ein gemeinsames Tun verständigen Herr Präsident,4.6573977,Quota Exceeded
546849,1995,Überschreitet der Verkaufserlös der erzielt worden ist die Grenze bei der eine parlamentarische Genehmigung erforderlich ist 0,3.702876,Quota Exceeded
469296,1990,Herr Kollege haben Sie vergessen da die Währungsunion mit einer breiten Mehrheit der frei gewählten Volkskammer eingeführt worden ist 0,4.771617,Quota Exceeded
533385,1995,Ich wüte gerne wie viele Vertriebene denn durch den Bund der Vertriebenen vertreten werden,5.3407936,Quota Exceeded
539502,1995,Herr Kollege Louven Sie haben von der Absenkung der Lohnnebenkosten gesprochen was auch bei uns sehr positiv gesehen wird Meinen Sie da wir mit 500 Millionen DM die wir vielleicht durch die Verhinderung von Mibrauch hereinbekommen die Lohnnebenkosten entscheidend senken können Wäre es nicht günstiger wir würden endlich die versicherungsfremden Leistungen aus dem System herausnehmen Damit könnten wir eine Entlastung von 50 bis 100 oder gar 150 Milliarden DM erreichen Sie reden dauernd von Peanuts mit denen wir vielleicht eine Senkung um 0002 erreichen können,4.0415764,Quota Exceeded
466553,1990,Herr Kollege darf ich Ihrer Antwort entnehmen da Betriebe mit einer Referenzmenge von mehr als 300 000 Litern Milch für Sie Superbetriebe und keine bäuerlichen Betriebe mehr sind 0,4.224834,Quota Exceeded
461500,1990,Wir können also zur Kenntnis nehmen Sie überprüfen das noch einmal,4.256232,Quota Exceeded
532629,1995,Frau Kollegin Sie haben gerade auf Herrn Professor Karl Schiller einen sicherlich groen Wirtschaftspolitiker verwiesen Wer ist denn in Ihrer Fraktion der neue Schiller 0,4.1001167,Quota Exceeded
621360,2001,wir es schaffen den Anteil zu verdoppeln niemals die Energieerzeugung aus Kernkraft als quasi einheimischem Energieträger ersetzen können 9 Er ist ein quasi einheimischer Energieträger So ist es Oder widersprechen Sie mir Herr Kollege Ich würde Ihnen wirklich raten das angesprochene Grünbuch einmal zur Hand zu nehmen und durchzulesen Sie können dort die Meinungen von Sachverständigen nachlesen im Sachverständigenrat für Umweltfragen in Deutschland wurden die bisherigen Mitglieder grötenteils von Ihnen ausgetauscht 10 Die Kommission warnt in dem Grünbuch dass die CO2Emissionen in Deutschland steigen sie inzwischen wieder auch in Europa wieder ansteigen könnten Herr Minister Trittin die These der Atomausstieg könne einen Beitrag zum Klimaschutz leisten ist völlig abwegig 11 Auch Kommissarin de Palacio folgt dieser Meinung nicht sie hat vielmehr sehr starke Bedenken ob es gelingt zu einer Verringerung der Treibhausgase zu kommen wenn man aus der Kernkraft aussteigt Sie wei ganz genau und hat dies auch öffentlich geäuert,0.61988044,Quota Exceeded
696504,2007,Unterhalts nach Zeit und Höhe Diese Regelung steht heute schon im Gesetz sie wird aber nicht angewandt Deshalb wird sie richtigerweise noch einmal an exponierter Stelle aufgeführt Die Anwendung in der Praxis muss sozusagen angeschoben werden Es gibt eine Annäherung der Unterhaltsansprüche der geschiedenen Elternteile an die der nicht verheirateten Elternteile Wir haben eine gesetzliche Regelung des Mindestunterhaltes und eine Änderung des Unterhaltsvorschussgesetzes weil die Regelunterhaltsverordnung durch die Regelung des Mindestunterhalts aufgehoben wird Sie haben das Unterhaltsvorschussgesetz in Ihrem Antrag aufgeführt Ich möchte dazu sagen dass Reformbedarf im materiellen Recht besteht Darüber sind wir uns einig Wir sollten uns aber an dieser Stelle nicht unnötig lange aufhalten Wir sind mit einer Vereinfachung und Beschleunigung der gerichtlichen Unterhaltsdurchsetzung und einer Förderung von Unterhaltsvereinbarungen nach dem Cochemer Modell einverstanden Über eine andere Baustelle nämlich über die FGGReform wird derzeit intensiv beraten Wir tragen also Ihren Anliegen Rechnung 5 Die Harmonisierung des Unterhaltsrechts,0.54081076,Quota Exceeded
698167,2007,Frau Präsidentin Meine sehr geehrten Damen und Herren Die Fraktion der Linken beschert dem Bundestag zum wiederholten Mal eine Debatte über Rechtsextremismus 0 Dies soll offensichtlich in periodischen Abständen geschehen wohl um der Welt zu zeigen wie weit wir in Deutschland auf dem schlechten Weg nach rechts auen schon gekommen sind In ihrer Groen Anfrage malen die Linken dieses Bild besser gesagt dieses Zerrbild mit 286 Fragestellungen und mit 390 Einzelfragen Sie nehmen kein Blatt vor den Mund sondern ziehen das Fazit gleich vorne weg Deutschland ist auf dem Weg nach rechts auen und dafür sind alle im Bundestag vertretenen Parteien gleichermaen verantwortlich wir alle hier von den Grünen bis hin zur CDUCSU gehören zu den marktradikalen Kräften der Staatssekretär hat das angesprochen die Sozialdemokraten und die Freidemokraten werden automatisch in Sippenhaft genommen Die Linken stellen damit eine abstruse eine wirre Situation dar Unser Land soll in der öffentlichen Wahrnehmung,0.13335955,Quota Exceeded
650913,2003,Änderung des 10 Mit unserem Vorschlag werden die Zuständigkeitsstreitigkeiten und Vollzugsprobleme zwischen der Jugendund der Sozialhilfe entfallen Durch die Neufassung der Vorschrift wird erreicht dass für die seelisch behinderten oder von einer solchen Behinderung bedrohten jungen Volljährigen vorrangig die Träger der Sozialhilfe nicht die der Jugendhilfe zuständig sind Gerade bei dieser Zielgruppe ist es zum Teil besonders schwierig eine klare Trennlinie zwischen erzieherischem Bedarf und Rehabilitation zu ziehen Während die körperliche Behinderung klassifiziert ist gibt es für den Begriff der seelischen Behinderung keine rechtliche Definition sondern nur einen Katalog von Beispielfällen Durch diese Neuregelung gäbe es mehr Klarheit und mehr Vereinfachung weil das Drohen einer seelischen Behinderung erstmals definiert ist Jetzt gibt es trotz fachärztlicher Gutachten Unklarheiten sodass letztlich Verwaltungsgerichte entscheiden müssen Zweitens 35 a Es gibt neben der enormen Kostensteigerung für die Kommunen in den letzten Jahren deutliche Mitnahmeeffekte sowie erhebliche Auslegungsprobleme aufgrund der ausgedehnten und unbestimmten Reichweite des,1.3326311,Quota Exceeded
642538,2002,Frau Kollegin Fae Sie haben eben betont dass Sie die Flüsse als Schifffahrtswege erhalten wollen Können Sie mir erklären wie das mit dem Stopp der Fahrrinnenunterhaltungsmanahmen an der Elbe vereinbar ist,-0.7227316,Quota Exceeded
702205,2007,schon eingestellt worden sind dass aber andere Staatsanwaltschaften sie weiterlaufen lassen Das können wir nicht einfach so hinnehmen 1 Da haben wir eine Verantwortung da müssen wir eingreifen Als im Sommer in allen Zeitungen und sämtlichen Medien gro über diese strafrechtlichen Ermittlungsverfahren gegen die Journalisten berichtet wurde kam aus allen Fraktionen des Deutschen Bundestages heftige Kritik Selbst der Kollege Grindel von der CDUCSUFraktion Medienexperte seiner Fraktion 2 hat das Vorgehen als höchst problematisch bezeichnet das ist für einen CDUAbgeordneten ja schon höchst kritisch Der SPDObmann im Untersuchungsausschuss hat gesagt diese Ermittlungsverfahren seien verfehlt obwohl die Union und die SPD im Untersuchungsausschuss dafür gestimmt haben dass diese Ermächtigung erteilt wird Wenn die Fraktionen in dieser Weise in der Öffentlichkeit Stellung nehmen dann sind sie auch verpflichtet dieser Kritik Taten folgen zu lassen Dann müssen sie jetzt mit uns dafür sorgen dass diese Verfahren eingestellt werden und zwar sofort 3 Das können,-0.07638985,Quota Exceeded
606976,2000,Ich denke schon dass letztlich ein unabhängiges Gericht die Entscheidung treffen muss und ich glaube darin sind wir uns alle einig Verehrte Kolleginnen und Kollegen verehrte Frau Justizministerin die heutige Debatte die mit groer Sorgfalt und wie ich glaube auch in gegenseitiger Achtung geführt worden ist in der deutlich wurde dass dieser Bundestag die Achtung der Würde des Menschen über alles stellt zeigt der Öffentlichkeit dass wir dieses Thema ernst nehmen und sollte uns allen auch den Mut geben dass wir bei den anstehenden Beratungen zur Umsetzung der europäischen Richtlinie in nationales Recht mit groer Sorgfalt mit groer Gewissenhaftigkeit und in groer Einmütigkeit vorgehen Ich denke wir sind auf einem guten Weg dazu und bedanke mich sehr herzlich bei Ihnen für die heutige Debatte 0,-0.66671,Quota Exceeded
